emission_id,shipment_id,co2_kg,fuel_consumption_l,reduction_vs_road_kg,sustainability_score
9323,9323,200.65,74.87,80.26,0.63
9324,9324,98.73,36.84,39.49,0.61
9325,9325,59.42,22.17,23.77,0.8
9326,9326,77.64,28.97,31.06,0.75
9327,9327,174.04,64.94,69.62,0.67
9328,9328,36.23,13.52,14.49,0.64
9329,9329,143.65,53.6,57.46,0.75
9330,9330,58.29,21.75,23.32,0.73
9331,9331,76.65,28.6,30.66,0.68
9332,9332,60.38,22.53,24.15,0.75
9333,9333,190.07,70.92,76.03,0.93
9334,9334,146.86,54.8,58.74,0.83
9335,9335,285.26,106.44,114.1,0.61
9336,9336,37.06,13.83,14.82,0.88
9337,9337,134.64,50.24,53.86,0.67
9338,9338,5.44,2.03,2.18,0.74
9339,9339,235.68,87.94,94.27,0.93
9340,9340,261.81,97.69,104.72,0.67
9341,9341,58.34,21.77,23.34,0.91
9342,9342,212.77,79.39,85.11,0.7
9343,9343,23.72,8.85,9.49,0.82
9344,9344,229.57,85.66,91.83,0.65
9345,9345,5.44,2.03,2.18,0.88
9346,9346,320.13,119.45,128.05,0.63
9347,9347,138.64,51.73,55.46,0.86
9348,9348,48.53,18.11,19.41,0.61
9349,9349,204.75,76.4,81.9,0.9
9350,9350,58.58,21.86,23.43,0.95
9351,9351,208.8,77.91,83.52,0.79
9352,9352,308.82,115.23,123.53,0.9
9353,9353,460.32,171.76,184.13,0.74
9354,9354,282.31,105.34,112.92,0.89
9355,9355,344.09,128.39,137.64,0.9
9356,9356,8.2,3.06,3.28,0.6
9357,9357,155.71,58.1,62.28,0.86
9358,9358,453.7,169.29,181.48,0.64
9359,9359,129.82,48.44,51.93,0.72
9360,9360,109.59,40.89,43.84,0.79
9361,9361,10.29,3.84,4.12,0.79
9362,9362,2.57,0.96,1.03,0.71
9363,9363,380.4,141.94,152.16,0.75
9364,9364,48.08,17.94,19.23,0.81
9365,9365,113.87,42.49,45.55,0.92
9366,9366,295.52,110.27,118.21,0.7
9367,9367,467.1,174.29,186.84,0.72
9368,9368,173.74,64.83,69.5,0.62
9369,9369,68.58,25.59,27.43,0.62
9370,9370,76.22,28.44,30.49,0.74
9371,9371,109.34,40.8,43.74,0.69
9372,9372,45.8,17.09,18.32,0.6
9373,9373,67.03,25.01,26.81,0.61
9374,9374,120.39,44.92,48.16,0.88
9375,9375,28.22,10.53,11.29,0.84
9376,9376,211.91,79.07,84.76,0.78
9377,9377,112.37,41.93,44.95,0.9
9378,9378,210.19,78.43,84.08,0.61
9379,9379,21.95,8.19,8.78,0.92
9380,9380,119.1,44.44,47.64,0.93
9381,9381,184.2,68.73,73.68,0.66
9382,9382,253.15,94.46,101.26,0.68
9383,9383,157.45,58.75,62.98,0.75
9384,9384,243.02,90.68,97.21,0.77
9385,9385,348.37,129.99,139.35,0.83
9386,9386,99.37,37.08,39.75,0.65
9387,9387,383.67,143.16,153.47,0.74
9388,9388,97.1,36.23,38.84,0.63
9389,9389,91.98,34.32,36.79,0.75
9390,9390,352.04,131.36,140.82,0.72
9391,9391,58.8,21.94,23.52,0.7
9392,9392,196.28,73.24,78.51,0.8
9393,9393,172.27,64.28,68.91,0.65
9394,9394,590.35,220.28,236.14,0.77
9395,9395,84.29,31.45,33.72,0.73
9396,9396,101.44,37.85,40.58,0.63
9397,9397,110.76,41.33,44.3,0.75
9398,9398,51.67,19.28,20.67,0.94
9399,9399,28.92,10.79,11.57,0.79
9400,9400,110.2,41.12,44.08,0.8
9401,9401,75.55,28.19,30.22,0.63
9402,9402,719.53,268.48,287.81,0.71
9403,9403,193.9,72.35,77.56,0.8
9404,9404,212.82,79.41,85.13,0.75
9405,9405,491.7,183.47,196.68,0.68
9406,9406,138.42,51.65,55.37,0.62
9407,9407,11.26,4.2,4.5,0.75
9408,9408,331.62,123.74,132.65,0.89
9409,9409,148.2,55.3,59.28,0.88
9410,9410,325.73,121.54,130.29,0.82
9411,9411,12.84,4.79,5.14,0.74
9412,9412,39.93,14.9,15.97,0.85
9413,9413,106.85,39.87,42.74,0.84
9414,9414,337.04,125.76,134.82,0.69
9415,9415,28.11,10.49,11.24,0.8
9416,9416,178.54,66.62,71.42,0.92
9417,9417,125.85,46.96,50.34,0.72
9418,9418,7.64,2.85,3.06,0.61
9419,9419,208.83,77.92,83.53,0.85
9420,9420,261.06,97.41,104.42,0.94
9421,9421,152.01,56.72,60.8,0.82
9422,9422,220.38,82.23,88.15,0.85
9423,9423,268.08,100.03,107.23,0.79
9424,9424,112.1,41.83,44.84,0.71
9425,9425,101.49,37.87,40.6,0.84
9426,9426,116.34,43.41,46.54,0.64
9427,9427,144.75,54.01,57.9,0.68
9428,9428,64.83,24.19,25.93,0.79
9429,9429,257.9,96.23,103.16,0.87
9430,9430,78.74,29.38,31.5,0.61
9431,9431,155.31,57.95,62.12,0.75
9432,9432,345.18,128.8,138.07,0.66
9433,9433,335.21,125.08,134.08,0.62
9434,9434,63.17,23.57,25.27,0.64
9435,9435,62.39,23.28,24.96,0.74
9436,9436,56.76,21.18,22.7,0.82
9437,9437,144.26,53.83,57.7,0.88
9438,9438,173.53,64.75,69.41,0.83
9439,9439,137.89,51.45,55.16,0.78
9440,9440,167.96,62.67,67.18,0.73
9441,9441,256.77,95.81,102.71,0.79
9442,9442,99.27,37.04,39.71,0.81
9443,9443,41.83,15.61,16.73,0.81
9444,9444,63.57,23.72,25.43,0.82
9445,9445,180.58,67.38,72.23,0.65
9446,9446,143.43,53.52,57.37,0.9
9447,9447,150.32,56.09,60.13,0.69
9448,9448,23.26,8.68,9.3,0.94
9449,9449,297.0,110.82,118.8,0.77
9450,9450,534.79,199.55,213.92,0.7
9451,9451,50.41,18.81,20.16,0.91
9452,9452,424.19,158.28,169.68,0.89
9453,9453,286.55,106.92,114.62,0.94
9454,9454,87.72,32.73,35.09,0.78
9455,9455,7.4,2.76,2.96,0.71
9456,9456,31.6,11.79,12.64,0.65
9457,9457,511.53,190.87,204.61,0.62
9458,9458,131.59,49.1,52.64,0.94
9459,9459,183.34,68.41,73.34,0.79
9460,9460,64.08,23.91,25.63,0.92
9461,9461,89.57,33.42,35.83,0.79
9462,9462,174.47,65.1,69.79,0.89
9463,9463,358.64,133.82,143.46,0.91
9464,9464,11.31,4.22,4.52,0.76
9465,9465,11.98,4.47,4.79,0.82
9466,9466,105.91,39.52,42.36,0.72
9467,9467,163.43,60.98,65.37,0.93
9468,9468,424.03,158.22,169.61,0.8
9469,9469,175.41,65.45,70.16,0.74
9470,9470,109.21,40.75,43.68,0.7
9471,9471,152.09,56.75,60.84,0.73
9472,9472,63.09,23.54,25.24,0.83
9473,9473,273.49,102.05,109.4,0.65
9474,9474,535.12,199.67,214.05,0.6
9475,9475,17.63,6.58,7.05,0.93
9476,9476,166.08,61.97,66.43,0.63
9477,9477,279.1,104.14,111.64,0.69
9478,9478,280.33,104.6,112.13,0.91
9479,9479,16.54,6.17,6.62,0.85
9480,9480,12.62,4.71,5.05,0.86
9481,9481,206.98,77.23,82.79,0.83
9482,9482,0.24,0.09,0.1,0.67
9483,9483,14.9,5.56,5.96,0.84
9484,9484,87.26,32.56,34.9,0.71
9485,9485,264.6,98.73,105.84,0.76
9486,9486,27.55,10.28,11.02,0.81
9487,9487,530.96,198.12,212.38,0.71
9488,9488,296.14,110.5,118.46,0.61
9489,9489,413.63,154.34,165.45,0.84
9490,9490,86.4,32.24,34.56,0.61
9491,9491,220.27,82.19,88.11,0.67
9492,9492,132.98,49.62,53.19,0.89
9493,9493,127.03,47.4,50.81,0.68
9494,9494,116.1,43.32,46.44,0.91
9495,9495,613.37,228.87,245.35,0.89
9496,9496,97.74,36.47,39.1,0.88
9497,9497,114.84,42.85,45.94,0.82
9498,9498,134.35,50.13,53.74,0.81
9499,9499,158.12,59.0,63.25,0.74
9500,9500,125.96,47.0,50.38,0.68
9501,9501,369.22,137.77,147.69,0.65
9502,9502,99.48,37.12,39.79,0.78
9503,9503,42.18,15.74,16.87,0.86
9504,9504,323.64,120.76,129.46,0.63
9505,9505,213.7,79.74,85.48,0.8
9506,9506,69.39,25.89,27.76,0.75
9507,9507,79.76,29.76,31.9,0.71
9508,9508,475.67,177.49,190.27,0.83
9509,9509,476.64,177.85,190.66,0.82
9510,9510,101.44,37.85,40.58,0.87
9511,9511,258.75,96.55,103.5,0.71
9512,9512,103.29,38.54,41.32,0.66
9513,9513,288.18,107.53,115.27,0.93
9514,9514,454.21,169.48,181.68,0.95
9515,9515,82.6,30.82,33.04,0.73
9516,9516,14.47,5.4,5.79,0.67
9517,9517,235.84,88.0,94.34,0.69
9518,9518,279.07,104.13,111.63,0.9
9519,9519,109.88,41.0,43.95,0.94
9520,9520,435.15,162.37,174.06,0.81
9521,9521,267.41,99.78,106.96,0.78
9522,9522,180.71,67.43,72.28,0.92
9523,9523,192.29,71.75,76.92,0.8
9524,9524,340.44,127.03,136.18,0.85
9525,9525,85.87,32.04,34.35,0.63
9526,9526,0.86,0.32,0.34,0.72
9527,9527,790.87,295.1,316.35,0.78
9528,9528,213.89,79.81,85.56,0.63
9529,9529,378.63,141.28,151.45,0.61
9530,9530,81.07,30.25,32.43,0.77
9531,9531,204.51,76.31,81.8,0.85
9532,9532,32.45,12.11,12.98,0.95
9533,9533,235.22,87.77,94.09,0.81
9534,9534,32.32,12.06,12.93,0.6
9535,9535,85.04,31.73,34.02,0.72
9536,9536,39.4,14.7,15.76,0.69
9537,9537,318.01,118.66,127.2,0.82
9538,9538,338.62,126.35,135.45,0.63
9539,9539,433.97,161.93,173.59,0.78
9540,9540,16.56,6.18,6.62,0.82
9541,9541,265.43,99.04,106.17,0.93
9542,9542,103.26,38.53,41.3,0.73
9543,9543,251.14,93.71,100.46,0.68
9544,9544,37.81,14.11,15.12,0.95
9545,9545,15.79,5.89,6.32,0.73
9546,9546,60.22,22.47,24.09,0.64
9547,9547,312.06,116.44,124.82,0.84
9548,9548,112.69,42.05,45.08,0.82
9549,9549,172.97,64.54,69.19,0.93
9550,9550,175.7,65.56,70.28,0.93
9551,9551,202.5,75.56,81.0,0.7
9552,9552,205.31,76.61,82.12,0.79
9553,9553,81.07,30.25,32.43,0.68
9554,9554,202.02,75.38,80.81,0.75
9555,9555,78.31,29.22,31.32,0.61
9556,9556,490.57,183.05,196.23,0.8
9557,9557,203.52,75.94,81.41,0.83
9558,9558,125.56,46.85,50.22,0.93
9559,9559,46.23,17.25,18.49,0.82
9560,9560,242.75,90.58,97.1,0.86
9561,9561,84.71,31.61,33.88,0.7
9562,9562,57.22,21.35,22.89,0.86
9563,9563,212.36,79.24,84.94,0.7
9564,9564,90.61,33.81,36.24,0.68
9565,9565,98.09,36.6,39.24,0.66
9566,9566,311.2,116.12,124.48,0.63
9567,9567,50.46,18.83,20.18,0.76
9568,9568,196.18,73.2,78.47,0.69
9569,9569,3.78,1.41,1.51,0.86
9570,9570,3.43,1.28,1.37,0.69
9571,9571,47.78,17.83,19.11,0.73
9572,9572,215.28,80.33,86.11,0.64
9573,9573,350.87,130.92,140.35,0.89
9574,9574,283.44,105.76,113.38,0.75
9575,9575,289.52,108.03,115.81,0.79
9576,9576,463.64,173.0,185.46,0.71
9577,9577,199.04,74.27,79.62,0.84
9578,9578,206.79,77.16,82.72,0.9
9579,9579,15.97,5.96,6.39,0.91
9580,9580,254.36,94.91,101.74,0.68
9581,9581,93.29,34.81,37.32,0.9
9582,9582,160.42,59.86,64.17,0.93
9583,9583,88.87,33.16,35.55,0.67
9584,9584,233.45,87.11,93.38,0.67
9585,9585,163.67,61.07,65.47,0.71
9586,9586,34.25,12.78,13.7,0.62
9587,9587,109.53,40.87,43.81,0.74
9588,9588,26.0,9.7,10.4,0.67
9589,9589,122.96,45.88,49.18,0.63
9590,9590,258.33,96.39,103.33,0.71
9591,9591,189.56,70.73,75.82,0.67
9592,9592,336.37,125.51,134.55,0.73
9593,9593,77.96,29.09,31.18,0.77
9594,9594,113.55,42.37,45.42,0.61
9595,9595,14.15,5.28,5.66,0.84
9596,9596,392.16,146.33,156.86,0.93
9597,9597,73.14,27.29,29.26,0.76
9598,9598,157.91,58.92,63.16,0.7
9599,9599,211.99,79.1,84.8,0.92
9600,9600,117.09,43.69,46.84,0.79
9601,9601,296.35,110.58,118.54,0.84
9602,9602,158.98,59.32,63.59,0.73
9603,9603,179.75,67.07,71.9,0.78
9604,9604,190.71,71.16,76.28,0.62
9605,9605,177.2,66.12,70.88,0.94
9606,9606,151.39,56.49,60.56,0.93
9607,9607,122.18,45.59,48.87,0.61
9608,9608,206.25,76.96,82.5,0.63
9609,9609,82.68,30.85,33.07,0.67
9610,9610,48.43,18.07,19.37,0.86
9611,9611,5.82,2.17,2.33,0.73
9612,9612,375.87,140.25,150.35,0.81
9613,9613,206.95,77.22,82.78,0.76
9614,9614,128.0,47.76,51.2,0.86
9615,9615,290.91,108.55,116.36,0.75
9616,9616,237.39,88.58,94.96,0.72
9617,9617,269.66,100.62,107.86,0.82
9618,9618,87.5,32.65,35.0,0.67
9619,9619,78.12,29.15,31.25,0.73
9620,9620,91.33,34.08,36.53,0.67
9621,9621,337.65,125.99,135.06,0.74
9622,9622,266.02,99.26,106.41,0.91
9623,9623,72.52,27.06,29.01,0.87
9624,9624,136.12,50.79,54.45,0.81
9625,9625,93.42,34.86,37.37,0.73
9626,9626,144.91,54.07,57.96,0.62
9627,9627,47.97,17.9,19.19,0.65
9628,9628,58.85,21.96,23.54,0.73
9629,9629,106.1,39.59,42.44,0.62
9630,9630,253.85,94.72,101.54,0.64
9631,9631,21.09,7.87,8.44,0.85
9632,9632,249.78,93.2,99.91,0.94
9633,9633,96.83,36.13,38.73,0.77
9634,9634,6.49,2.42,2.6,0.66
9635,9635,271.16,101.18,108.46,0.93
9636,9636,144.45,53.9,57.78,0.61
9637,9637,31.41,11.72,12.56,0.82
9638,9638,185.16,69.09,74.06,0.84
9639,9639,12.57,4.69,5.03,0.92
9640,9640,18.14,6.77,7.26,0.94
9641,9641,77.59,28.95,31.04,0.72
9642,9642,9.76,3.64,3.9,0.61
9643,9643,22.83,8.52,9.13,0.67
9644,9644,55.23,20.61,22.09,0.77
9645,9645,81.26,30.32,32.5,0.86
9646,9646,142.9,53.32,57.16,0.92
9647,9647,450.62,168.14,180.25,0.76
9648,9648,485.67,181.22,194.27,0.94
9649,9649,199.85,74.57,79.94,0.8
9650,9650,181.36,67.67,72.54,0.88
9651,9651,328.25,122.48,131.3,0.76
9652,9652,111.78,41.71,44.71,0.62
9653,9653,310.88,116.0,124.35,0.71
9654,9654,384.45,143.45,153.78,0.67
9655,9655,68.34,25.5,27.34,0.71
9656,9656,73.0,27.24,29.2,0.7
9657,9657,247.58,92.38,99.03,0.74
9658,9658,17.55,6.55,7.02,0.89
9659,9659,102.51,38.25,41.0,0.89
9660,9660,289.15,107.89,115.66,0.78
9661,9661,167.98,62.68,67.19,0.69
9662,9662,130.27,48.61,52.11,0.77
9663,9663,178.78,66.71,71.51,0.85
9664,9664,162.89,60.78,65.16,0.9
9665,9665,196.71,73.4,78.68,0.72
9666,9666,34.09,12.72,13.64,0.85
9667,9667,151.66,56.59,60.66,0.74
9668,9668,499.58,186.41,199.83,0.68
9669,9669,111.17,41.48,44.47,0.72
9670,9670,45.02,16.8,18.01,0.6
9671,9671,226.27,84.43,90.51,0.77
9672,9672,91.92,34.3,36.77,0.66
9673,9673,13.56,5.06,5.42,0.65
9674,9674,220.54,82.29,88.22,0.77
9675,9675,216.52,80.79,86.61,0.66
9676,9676,376.86,140.62,150.74,0.92
9677,9677,87.53,32.66,35.01,0.7
9678,9678,94.98,35.44,37.99,0.65
9679,9679,135.61,50.6,54.24,0.94
9680,9680,289.84,108.15,115.94,0.67
9681,9681,81.93,30.57,32.77,0.89
9682,9682,33.47,12.49,13.39,0.69
9683,9683,132.1,49.29,52.84,0.65
9684,9684,243.64,90.91,97.46,0.83
9685,9685,60.33,22.51,24.13,0.77
9686,9686,97.66,36.44,39.06,0.77
9687,9687,29.75,11.1,11.9,0.88
9688,9688,74.91,27.95,29.96,0.8
9689,9689,260.2,97.09,104.08,0.76
9690,9690,36.34,13.56,14.54,0.62
9691,9691,419.58,156.56,167.83,0.68
9692,9692,74.24,27.7,29.7,0.65
9693,9693,49.85,18.6,19.94,0.61
9694,9694,113.23,42.25,45.29,0.75
9695,9695,116.55,43.49,46.62,0.94
9696,9696,99.32,37.06,39.73,0.82
9697,9697,197.36,73.64,78.94,0.88
9698,9698,94.18,35.14,37.67,0.81
9699,9699,58.29,21.75,23.32,0.75
9700,9700,71.07,26.52,28.43,0.65
9701,9701,124.49,46.45,49.8,0.69
9702,9702,200.33,74.75,80.13,0.76
9703,9703,276.04,103.0,110.42,0.86
9704,9704,141.56,52.82,56.62,0.88
9705,9705,123.23,45.98,49.29,0.82
9706,9706,348.61,130.08,139.44,0.83
9707,9707,838.06,312.71,335.22,0.62
9708,9708,127.27,47.49,50.91,0.78
9709,9709,524.1,195.56,209.64,0.93
9710,9710,72.95,27.22,29.18,0.87
9711,9711,172.91,64.52,69.16,0.91
9712,9712,103.98,38.8,41.59,0.67
9713,9713,223.78,83.5,89.51,0.9
9714,9714,76.84,28.67,30.74,0.73
9715,9715,305.95,114.16,122.38,0.81
9716,9716,23.64,8.82,9.46,0.87
9717,9717,177.44,66.21,70.98,0.74
9718,9718,137.81,51.42,55.12,0.66
9719,9719,227.85,85.02,91.14,0.95
9720,9720,50.89,18.99,20.36,0.62
9721,9721,241.31,90.04,96.52,0.88
9722,9722,26.26,9.8,10.5,0.93
9723,9723,130.14,48.56,52.06,0.85
9724,9724,25.49,9.51,10.2,0.79
9725,9725,13.11,4.89,5.24,0.73
9726,9726,33.71,12.58,13.48,0.63
9727,9727,113.93,42.51,45.57,0.87
9728,9728,155.25,57.93,62.1,0.86
9729,9729,59.31,22.13,23.72,0.66
9730,9730,551.14,205.65,220.46,0.75
9731,9731,308.33,115.05,123.33,0.73
9732,9732,186.05,69.42,74.42,0.77
9733,9733,87.96,32.82,35.18,0.72
9734,9734,229.49,85.63,91.8,0.77
9735,9735,242.86,90.62,97.14,0.61
9736,9736,200.17,74.69,80.07,0.77
9737,9737,121.65,45.39,48.66,0.79
9738,9738,42.24,15.76,16.9,0.6
9739,9739,252.54,94.23,101.02,0.77
9740,9740,98.41,36.72,39.36,0.79
9741,9741,187.12,69.82,74.85,0.87
9742,9742,121.54,45.35,48.62,0.93
9743,9743,182.78,68.2,73.11,0.71
9744,9744,23.91,8.92,9.56,0.85
9745,9745,97.87,36.52,39.15,0.68
9746,9746,55.69,20.78,22.28,0.65
9747,9747,67.94,25.35,27.18,0.77
9748,9748,92.84,34.64,37.14,0.61
9749,9749,133.36,49.76,53.34,0.94
9750,9750,443.54,165.5,177.42,0.85
9751,9751,90.42,33.74,36.17,0.68
9752,9752,202.15,75.43,80.86,0.83
9753,9753,67.46,25.17,26.98,0.71
9754,9754,131.53,49.08,52.61,0.65
9755,9755,131.24,48.97,52.5,0.94
9756,9756,77.64,28.97,31.06,0.82
9757,9757,118.05,44.05,47.22,0.8
9758,9758,133.76,49.91,53.5,0.82
9759,9759,142.95,53.34,57.18,0.72
9760,9760,122.48,45.7,48.99,0.8
9761,9761,206.01,76.87,82.4,0.88
9762,9762,44.94,16.77,17.98,0.94
9763,9763,229.84,85.76,91.94,0.89
9764,9764,363.41,135.6,145.36,0.77
9765,9765,545.25,203.45,218.1,0.74
9766,9766,349.58,130.44,139.83,0.86
9767,9767,455.98,170.14,182.39,0.72
9768,9768,134.75,50.28,53.9,0.67
9769,9769,109.48,40.85,43.79,0.77
9770,9770,226.41,84.48,90.56,0.88
9771,9771,52.26,19.5,20.9,0.66
9772,9772,56.87,21.22,22.75,0.77
9773,9773,11.42,4.26,4.57,0.62
9774,9774,330.82,123.44,132.33,0.93
9775,9775,52.39,19.55,20.96,0.87
9776,9776,157.18,58.65,62.87,0.77
9777,9777,176.37,65.81,70.55,0.85
9778,9778,131.61,49.11,52.64,0.61
9779,9779,127.03,47.4,50.81,0.72
9780,9780,149.22,55.68,59.69,0.61
9781,9781,305.25,113.9,122.1,0.71
9782,9782,180.69,67.42,72.28,0.91
9783,9783,161.71,60.34,64.68,0.78
9784,9784,229.43,85.61,91.77,0.74
9785,9785,435.88,162.64,174.35,0.65
9786,9786,102.97,38.42,41.19,0.78
9787,9787,27.9,10.41,11.16,0.83
9788,9788,217.0,80.97,86.8,0.9
9789,9789,47.3,17.65,18.92,0.7
9790,9790,220.3,82.2,88.12,0.74
9791,9791,90.96,33.94,36.38,0.81
9792,9792,223.32,83.33,89.33,0.86
9793,9793,102.24,38.15,40.9,0.93
9794,9794,156.08,58.24,62.43,0.93
9795,9795,484.01,180.6,193.6,0.7
9796,9796,100.63,37.55,40.25,0.71
9797,9797,3.89,1.45,1.56,0.93
9798,9798,220.11,82.13,88.04,0.74
9799,9799,123.07,45.92,49.23,0.77
9800,9800,72.76,27.15,29.1,0.62
9801,9801,226.11,84.37,90.44,0.84
9802,9802,428.13,159.75,171.25,0.89
9803,9803,147.61,55.08,59.04,0.95
9804,9804,317.87,118.61,127.15,0.87
9805,9805,116.34,43.41,46.54,0.62
9806,9806,101.76,37.97,40.7,0.86
9807,9807,540.1,201.53,216.04,0.61
9808,9808,99.96,37.3,39.98,0.84
9809,9809,155.09,57.87,62.04,0.71
9810,9810,67.32,25.12,26.93,0.66
9811,9811,64.8,24.18,25.92,0.71
9812,9812,264.03,98.52,105.61,0.79
9813,9813,138.5,51.68,55.4,0.8
9814,9814,114.06,42.56,45.62,0.92
9815,9815,197.44,73.67,78.98,0.71
9816,9816,121.51,45.34,48.6,0.71
9817,9817,253.69,94.66,101.48,0.79
9818,9818,209.82,78.29,83.93,0.95
9819,9819,102.56,38.27,41.02,0.66
9820,9820,36.37,13.57,14.55,0.91
9821,9821,298.63,111.43,119.45,0.77
9822,9822,94.44,35.24,37.78,0.9
9823,9823,18.84,7.03,7.54,0.88
9824,9824,139.95,52.22,55.98,0.84
9825,9825,82.44,30.76,32.98,0.6
9826,9826,280.84,104.79,112.34,0.78
9827,9827,92.14,34.38,36.86,0.78
9828,9828,189.77,70.81,75.91,0.79
9829,9829,73.03,27.25,29.21,0.89
9830,9830,248.03,92.55,99.21,0.66
9831,9831,120.92,45.12,48.37,0.94
9832,9832,7.93,2.96,3.17,0.79
9833,9833,175.0,65.3,70.0,0.73
9834,9834,153.56,57.3,61.42,0.78
9835,9835,118.11,44.07,47.24,0.93
9836,9836,115.64,43.15,46.26,0.66
9837,9837,493.39,184.1,197.36,0.79
9838,9838,111.33,41.54,44.53,0.68
9839,9839,72.82,27.17,29.13,0.66
9840,9840,25.73,9.6,10.29,0.88
9841,9841,87.34,32.59,34.94,0.66
9842,9842,148.34,55.35,59.34,0.93
9843,9843,8.68,3.24,3.47,0.69
9844,9844,350.33,130.72,140.13,0.72
9845,9845,353.09,131.75,141.24,0.79
9846,9846,58.45,21.81,23.38,0.73
9847,9847,288.8,107.76,115.52,0.62
9848,9848,360.51,134.52,144.2,0.93
9849,9849,171.73,64.08,68.69,0.93
9850,9850,136.87,51.07,54.75,0.76
9851,9851,125.32,46.76,50.13,0.74
9852,9852,111.6,41.64,44.64,0.84
9853,9853,402.75,150.28,161.1,0.63
9854,9854,54.48,20.33,21.79,0.91
9855,9855,106.4,39.7,42.56,0.64
9856,9856,19.35,7.22,7.74,0.74
9857,9857,292.63,109.19,117.05,0.76
9858,9858,98.76,36.85,39.5,0.69
9859,9859,127.97,47.75,51.19,0.71
9860,9860,53.14,19.83,21.26,0.84
9861,9861,59.15,22.07,23.66,0.65
9862,9862,160.85,60.02,64.34,0.63
9863,9863,63.76,23.79,25.5,0.63
9864,9864,50.81,18.96,20.32,0.9
9865,9865,565.51,211.01,226.2,0.66
9866,9866,268.4,100.15,107.36,0.8
9867,9867,222.09,82.87,88.84,0.83
9868,9868,213.41,79.63,85.36,0.64
9869,9869,504.03,188.07,201.61,0.81
9870,9870,51.0,19.03,20.4,0.82
9871,9871,375.28,140.03,150.11,0.69
9872,9872,414.49,154.66,165.8,0.95
9873,9873,104.81,39.11,41.92,0.94
9874,9874,186.05,69.42,74.42,0.91
9875,9875,68.13,25.42,27.25,0.63
9876,9876,278.34,103.86,111.34,0.77
9877,9877,299.25,111.66,119.7,0.68
9878,9878,429.28,160.18,171.71,0.78
9879,9879,269.8,100.67,107.92,0.72
9880,9880,97.63,36.43,39.05,0.92
9881,9881,189.93,70.87,75.97,0.81
9882,9882,99.86,37.26,39.94,0.86
9883,9883,321.57,119.99,128.63,0.92
9884,9884,150.35,56.1,60.14,0.77
9885,9885,324.98,121.26,129.99,0.74
9886,9886,183.69,68.54,73.48,0.74
9887,9887,220.86,82.41,88.34,0.73
9888,9888,286.01,106.72,114.4,0.9
9889,9889,80.0,29.85,32.0,0.87
9890,9890,55.85,20.84,22.34,0.7
9891,9891,81.15,30.28,32.46,0.65
9892,9892,157.18,58.65,62.87,0.61
9893,9893,106.66,39.8,42.66,0.73
9894,9894,178.76,66.7,71.5,0.85
9895,9895,172.67,64.43,69.07,0.91
9896,9896,88.44,33.0,35.38,0.74
9897,9897,71.77,26.78,28.71,0.65
9898,9898,15.65,5.84,6.26,0.7
9899,9899,172.19,64.25,68.88,0.74
9900,9900,97.42,36.35,38.97,0.69
9901,9901,23.5,8.77,9.4,0.67
9902,9902,339.31,126.61,135.72,0.61
9903,9903,63.3,23.62,25.32,0.7
9904,9904,220.46,82.26,88.18,0.78
9905,9905,183.02,68.29,73.21,0.86
9906,9906,35.54,13.26,14.22,0.68
9907,9907,425.5,158.77,170.2,0.88
9908,9908,104.76,39.09,41.9,0.73
9909,9909,139.41,52.02,55.76,0.86
9910,9910,88.65,33.08,35.46,0.94
9911,9911,99.11,36.98,39.64,0.81
9912,9912,105.32,39.3,42.13,0.78
9913,9913,110.6,41.27,44.24,0.85
9914,9914,35.86,13.38,14.34,0.74
9915,9915,491.83,183.52,196.73,0.9
9916,9916,339.69,126.75,135.88,0.6
9917,9917,0.54,0.2,0.22,0.7
9918,9918,164.39,61.34,65.76,0.95
9919,9919,160.91,60.04,64.36,0.62
9920,9920,48.29,18.02,19.32,0.83
9921,9921,361.8,135.0,144.72,0.95
9922,9922,115.67,43.16,46.27,0.95
9923,9923,78.07,29.13,31.23,0.65
9924,9924,60.06,22.41,24.02,0.84
9925,9925,128.53,47.96,51.41,0.9
9926,9926,357.97,133.57,143.19,0.88
9927,9927,149.25,55.69,59.7,0.82
9928,9928,112.08,41.82,44.83,0.83
9929,9929,70.7,26.38,28.28,0.76
9930,9930,195.0,72.76,78.0,0.86
9931,9931,309.57,115.51,123.83,0.69
9932,9932,390.18,145.59,156.07,0.87
9933,9933,42.61,15.9,17.04,0.9
9934,9934,63.3,23.62,25.32,0.78
9935,9935,238.04,88.82,95.22,0.9
9936,9936,106.02,39.56,42.41,0.72
9937,9937,66.06,24.65,26.42,0.62
9938,9938,338.94,126.47,135.58,0.88
9939,9939,429.66,160.32,171.86,0.6
9940,9940,130.62,48.74,52.25,0.82
9941,9941,463.37,172.9,185.35,0.6
9942,9942,69.39,25.89,27.76,0.74
9943,9943,336.63,125.61,134.65,0.61
9944,9944,87.58,32.68,35.03,0.82
9945,9945,462.33,172.51,184.93,0.66
9946,9946,61.96,23.12,24.78,0.76
9947,9947,278.85,104.05,111.54,0.89
9948,9948,226.43,84.49,90.57,0.82
9949,9949,80.94,30.2,32.38,0.94
9950,9950,37.06,13.83,14.82,0.86
9951,9951,75.66,28.23,30.26,0.81
9952,9952,254.55,94.98,101.82,0.74
9953,9953,81.34,30.35,32.54,0.7
9954,9954,31.95,11.92,12.78,0.91
9955,9955,74.02,27.62,29.61,0.86
9956,9956,21.25,7.93,8.5,0.73
