shipment_id,vessel_id,origin_port_id,destination_port_id,corridor_id,cargo_type_id,shipment_date,arrival_date,cargo_weight_tons,distance_km,revenue_eur,fuel_consumption_l,delay_hours,on_time_flag
1487,VSL-8844,6,2,4,4,2025-09-04,2025-09-05,81.82,1423.09,4375.62,224.65,0.84,0
1488,VSL-8069,3,6,5,1,2024-04-16,2024-04-18,45.88,475.13,2389.03,32.86,0.0,1
1489,VSL-4214,8,5,5,2,2024-01-22,2024-01-23,39.48,762.46,2126.49,30.9,0.0,1
1490,VSL-7342,9,11,5,4,2025-11-29,2025-12-04,77.77,1309.33,4150.37,103.67,0.0,1
1491,VSL-7024,7,3,5,4,2025-12-19,2025-12-20,52.83,753.8,2792.26,45.31,0.0,1
1492,VSL-1164,6,4,1,3,2025-03-23,2025-03-25,7.39,141.75,397.85,1.3,0.0,1
1493,VSL-5094,4,8,1,5,2025-08-04,2025-08-11,60.17,629.25,3134.35,68.22,0.26,1
1494,VSL-5001,1,3,3,1,2024-05-09,2024-05-10,128.52,1848.83,6795.77,304.76,0.0,1
1495,VSL-5099,5,3,5,5,2025-02-11,2025-02-13,73.99,1094.09,3918.32,90.86,0.0,1
1496,VSL-4609,9,4,1,4,2025-12-23,2025-12-24,45.63,791.78,2439.86,49.03,0.13,1
1497,VSL-5383,8,5,5,3,2026-03-09,2026-03-10,38.6,598.84,2049.77,43.2,0.0,1
1498,VSL-8966,6,10,1,5,2024-04-16,2024-04-18,56.59,596.46,2948.79,64.15,0.0,1
1499,VSL-4453,5,2,4,2,2024-05-20,2024-05-21,41.68,767.51,2237.5,48.66,0.0,1
1500,VSL-8434,2,7,4,2,2024-02-06,2024-02-10,27.4,541.95,1478.39,25.22,0.0,1
1501,VSL-2384,2,1,3,4,2024-02-04,2024-02-05,39.29,499.1,2064.32,31.14,0.0,1
1502,VSL-1727,1,6,1,5,2025-01-28,2025-02-01,57.17,854.9,3029.48,91.04,0.0,1
1503,VSL-1512,4,5,5,4,2024-07-07,2024-07-08,63.71,1057.54,3397.01,103.25,0.0,1
1504,VSL-5301,9,6,1,1,2025-09-15,2025-09-22,86.97,1525.87,4653.67,177.32,2.45,0
1505,VSL-1935,10,4,1,1,2024-12-15,2024-12-16,80.68,1392.36,4312.47,182.16,1.34,0
1506,VSL-9761,2,10,4,4,2026-01-08,2026-01-09,52.76,1019.57,2841.91,69.25,0.15,1
1507,VSL-7247,8,7,1,5,2026-01-06,2026-01-15,60.11,942.71,3194.04,86.07,0.0,1
1508,VSL-5094,8,4,1,2,2024-01-16,2024-01-17,53.92,690.55,2834.11,62.65,0.0,1
1509,VSL-5104,9,5,5,3,2025-08-07,2025-08-09,26.55,370.27,1401.55,15.88,0.0,1
1510,VSL-3929,11,10,5,1,2024-05-07,2024-05-12,72.94,953.25,3837.65,115.47,14.7,0
1511,VSL-4569,8,9,1,1,2025-03-26,2025-04-01,32.22,325.06,1676.01,10.86,0.0,1
1512,VSL-2049,7,1,1,5,2024-03-22,2024-03-23,69.11,882.15,3631.93,98.17,0.0,1
1513,VSL-4726,8,3,5,3,2026-02-23,2026-03-04,67.52,1206.4,3617.28,102.6,0.0,1
1514,VSL-4018,11,3,5,2,2025-09-24,2025-10-07,79.45,1315.67,4235.63,128.85,0.0,1
1515,VSL-5244,11,9,5,4,2025-08-16,2025-08-17,37.92,499.53,1995.91,29.42,0.0,1
1516,VSL-2269,5,1,3,3,2025-07-07,2025-07-08,45.41,780.29,2426.56,56.71,0.0,1
1517,VSL-7815,9,8,1,1,2025-06-07,2025-06-08,69.93,753.46,3647.19,63.44,0.0,1
1518,VSL-6488,2,12,4,4,2024-10-16,2024-10-24,40.67,464.89,2126.48,25.08,0.0,1
1519,VSL-7034,7,12,5,3,2025-04-26,2025-04-27,62.81,1220.07,3384.51,99.17,0.0,1
1520,VSL-9368,1,6,1,2,2025-08-28,2025-08-29,46.19,473.69,2404.24,35.21,0.48,1
1521,VSL-1534,12,9,5,5,2025-12-30,2025-12-31,28.09,377.54,1480.01,12.88,17.22,0
1522,VSL-4679,11,3,5,4,2026-02-19,2026-02-20,55.97,1118.18,3022.14,67.49,0.0,1
1523,VSL-9646,10,9,1,5,2025-10-07,2025-10-09,46.26,716.21,2456.24,46.98,0.0,1
1524,VSL-5801,1,11,3,4,2025-11-06,2025-11-09,17.39,265.1,922.52,6.64,0.0,1
1525,VSL-2890,4,7,1,2,2026-03-29,2026-04-02,59.33,1048.74,3176.25,84.74,0.0,1
1526,VSL-9284,12,4,5,4,2026-01-20,2026-01-27,80.42,1574.31,4335.86,178.51,0.0,1
1527,VSL-3052,2,7,4,4,2025-09-11,2025-09-16,31.02,381.65,1627.33,21.15,0.0,1
1528,VSL-5700,9,4,1,4,2025-11-21,2025-11-22,84.95,1346.25,4516.75,130.16,0.0,1
1529,VSL-9096,6,7,1,1,2024-03-24,2024-03-30,72.71,1024.12,3840.32,112.07,0.0,1
1530,VSL-8698,11,4,5,2,2025-04-09,2025-04-10,27.87,283.02,1450.1,8.84,0.0,1
1531,VSL-2196,12,2,4,2,2024-02-04,2024-02-05,39.42,722.91,2115.58,29.18,0.0,1
1532,VSL-4955,3,10,5,5,2025-02-01,2025-02-02,28.87,549.76,1553.45,21.5,0.0,1
1533,VSL-2765,12,5,2,1,2024-12-10,2024-12-15,57.05,1082.48,3069.0,117.23,0.0,1
1534,VSL-8368,12,1,3,1,2026-01-26,2026-01-28,38.59,741.21,2077.74,55.77,1.7,0
1535,VSL-9345,12,7,5,3,2026-02-14,2026-02-16,65.61,969.13,3474.33,72.14,0.0,1
1536,VSL-6250,2,4,4,1,2025-08-30,2025-08-31,17.5,278.78,930.76,8.17,0.0,1
1537,VSL-5871,8,3,5,5,2026-01-09,2026-01-10,52.46,833.11,2789.62,85.0,0.0,1
1538,VSL-7990,8,6,1,1,2025-07-31,2025-08-06,29.83,452.72,1582.04,20.6,0.0,1
1539,VSL-4451,5,7,5,4,2024-11-22,2024-11-23,67.04,1178.09,3587.62,154.29,0.0,1
1540,VSL-3713,7,10,1,3,2025-08-11,2025-08-19,75.03,1410.25,4033.55,139.07,0.0,1
1541,VSL-5250,2,6,4,3,2025-05-13,2025-05-18,88.19,1268.98,4663.3,210.99,0.0,1
1542,VSL-9334,10,2,4,2,2025-11-13,2025-11-19,66.2,846.45,3479.29,61.41,0.0,1
1543,VSL-1109,3,1,3,5,2024-02-10,2024-02-11,59.33,1162.78,3199.06,106.23,0.0,1
1544,VSL-8288,8,1,1,3,2024-07-27,2024-07-28,60.13,770.77,3160.65,90.28,0.0,1
1545,VSL-2965,9,3,5,4,2024-10-29,2024-10-31,29.44,564.66,1584.93,28.53,19.7,0
1546,VSL-2908,8,7,1,4,2024-09-26,2024-09-27,48.06,522.35,2507.47,28.54,0.0,1
1547,VSL-8429,6,2,4,2,2026-01-14,2026-01-15,80.33,863.03,4189.11,80.19,0.0,1
1548,VSL-2645,11,9,5,1,2025-12-24,2025-12-25,62.04,1047.2,3311.44,122.94,0.0,1
1549,VSL-1583,12,9,5,3,2024-07-13,2024-07-16,30.96,570.11,1662.02,29.32,0.95,0
1550,VSL-4205,11,12,2,1,2024-09-08,2024-09-10,51.55,586.06,2694.71,41.58,1.76,0
1551,VSL-4253,5,9,5,2,2025-05-11,2025-05-19,11.84,214.76,634.95,4.41,0.0,1
1552,VSL-4416,11,2,4,5,2026-01-10,2026-01-11,32.79,573.64,1754.23,18.87,0.0,1
1553,VSL-4845,12,3,5,1,2025-03-04,2025-03-05,41.73,704.39,2227.38,47.42,0.0,1
1554,VSL-4799,11,6,5,4,2025-06-27,2025-06-28,87.75,1453.97,4678.29,150.56,0.0,1
1555,VSL-8880,5,12,2,4,2025-05-16,2025-05-18,59.72,1073.02,3200.6,89.21,0.0,1
1556,VSL-7874,5,2,4,2,2024-04-25,2024-04-26,19.05,373.94,1027.29,13.51,0.0,1
1557,VSL-2860,8,6,1,2,2025-11-09,2025-11-14,48.13,685.79,2543.66,38.82,2.16,0
1558,VSL-7750,6,8,1,2,2026-03-03,2026-03-04,76.52,1440.24,4114.05,202.79,8.19,0
1559,VSL-7701,11,4,5,1,2024-10-24,2024-10-25,19.61,248.64,1030.23,5.92,9.19,0
1560,VSL-7966,1,10,1,3,2024-09-24,2024-09-25,1.0,50.0,60.0,0.07,2.4,0
1561,VSL-1747,7,5,5,1,2024-10-01,2024-10-05,41.77,620.5,2212.6,31.59,0.0,1
1562,VSL-2807,5,9,5,4,2024-08-14,2024-08-15,73.08,1149.19,3883.84,97.97,0.0,1
1563,VSL-7212,10,11,5,3,2024-05-12,2024-05-13,53.81,863.63,2863.23,47.4,0.0,1
1564,VSL-4448,2,7,4,3,2026-02-24,2026-02-26,58.98,1041.59,3157.32,65.33,0.0,1
1565,VSL-5754,6,10,1,2,2024-06-09,2024-06-10,1.0,50.0,60.0,0.07,0.0,1
1566,VSL-1591,3,7,5,3,2025-02-27,2025-02-28,36.84,447.83,1931.57,28.6,5.34,0
1567,VSL-5939,1,10,1,1,2025-05-28,2025-06-07,84.47,1180.84,4459.67,148.11,0.0,1
1568,VSL-7565,1,5,3,2,2024-02-04,2024-02-05,59.98,763.22,3151.64,51.44,0.0,1
1569,VSL-7805,3,6,5,1,2024-03-19,2024-03-20,55.33,594.18,2885.34,56.62,0.0,1
1570,VSL-7408,1,2,3,5,2025-09-11,2025-09-19,31.86,611.39,1715.28,21.34,0.0,1
1571,VSL-5490,4,11,5,3,2026-03-14,2026-03-17,45.67,604.55,2404.41,41.76,0.0,1
1572,VSL-8037,8,4,1,1,2024-09-27,2024-09-29,37.39,736.31,2016.76,43.39,0.0,1
1573,VSL-9300,2,5,4,4,2025-07-28,2025-07-29,58.07,742.46,3051.99,55.38,0.0,1
1574,VSL-2774,4,8,1,1,2025-05-23,2025-05-25,58.55,1011.48,3129.8,115.57,0.0,1
1575,VSL-2785,8,4,1,5,2024-01-26,2024-01-27,40.7,568.72,2148.74,28.52,0.0,1
1576,VSL-3773,11,5,2,3,2024-05-27,2024-05-28,44.22,800.24,2371.05,69.92,0.0,1
1577,VSL-9575,4,9,1,5,2024-09-12,2024-09-13,73.15,792.86,3816.07,81.38,0.36,1
1578,VSL-6535,12,10,5,2,2024-03-01,2024-03-02,75.73,1338.46,4054.19,126.91,0.0,1
1579,VSL-4427,3,1,3,3,2025-12-06,2025-12-07,56.35,882.05,2993.91,69.91,0.0,1
1580,VSL-8913,9,8,1,5,2025-05-26,2025-05-27,43.34,569.06,2280.81,40.74,0.0,1
1581,VSL-1223,9,10,1,1,2024-04-17,2024-04-18,19.71,281.01,1041.7,5.97,0.0,1
1582,VSL-7949,3,10,5,1,2024-06-19,2024-06-21,56.43,675.67,2956.63,71.29,0.0,1
1583,VSL-1151,8,3,5,5,2025-05-13,2025-05-16,54.51,621.34,2849.77,63.48,0.0,1
1584,VSL-6281,5,2,4,4,2024-10-28,2024-10-30,63.85,1098.18,3412.14,131.84,0.0,1
1585,VSL-7082,10,6,1,5,2025-10-27,2025-10-28,54.05,630.19,2828.54,43.95,0.0,1
1586,VSL-3217,9,11,5,3,2025-04-28,2025-05-01,82.64,1208.92,4373.78,193.44,2.8,0
1587,VSL-1091,3,10,5,4,2024-01-11,2024-01-14,44.03,580.18,2317.54,30.12,0.0,1
1588,VSL-8679,5,4,5,2,2025-12-11,2025-12-16,55.48,606.87,2895.37,49.11,0.0,1
1589,VSL-1231,10,3,5,1,2024-12-24,2024-12-26,45.36,742.25,2416.45,63.41,0.0,1
1590,VSL-7607,4,6,1,3,2025-03-12,2025-03-13,73.29,1161.26,3896.75,111.13,0.0,1
1591,VSL-4546,5,10,5,5,2025-10-18,2025-10-25,63.09,1046.9,3363.88,71.17,0.0,1
1592,VSL-7274,5,3,5,3,2025-07-31,2025-08-01,40.53,446.77,2115.85,32.54,0.0,1
1593,VSL-8756,6,11,5,5,2025-09-11,2025-09-13,63.46,810.53,3335.11,92.96,1.97,0
1594,VSL-3400,4,3,5,1,2026-03-13,2026-03-14,14.71,181.2,771.74,3.24,1.59,0
1595,VSL-9383,3,4,5,4,2024-01-01,2024-01-02,80.15,1060.66,4219.63,161.18,0.0,1
1596,VSL-7442,8,7,1,4,2024-11-30,2024-12-01,36.16,471.01,1902.2,29.98,0.0,1
1597,VSL-4504,7,8,1,4,2024-12-29,2025-01-01,76.93,1009.14,4048.33,118.16,0.0,1
1598,VSL-5104,3,12,5,3,2025-12-29,2025-12-30,40.51,462.98,2118.1,26.96,0.0,1
1599,VSL-8636,11,2,4,5,2025-03-21,2025-04-03,51.47,850.33,2743.57,51.56,5.39,0
1600,VSL-4129,11,6,5,4,2024-08-06,2024-08-09,43.27,699.66,2303.43,56.8,0.64,0
1601,VSL-4193,7,6,1,2,2026-02-04,2026-02-12,58.87,1174.71,3178.44,82.7,0.0,1
1602,VSL-1212,1,11,3,3,2024-12-02,2024-12-03,26.96,294.97,1406.99,10.89,0.0,1
1603,VSL-5145,10,5,5,1,2025-10-24,2025-10-25,5.04,64.26,264.85,0.48,0.0,1
1604,VSL-8446,5,12,2,1,2025-08-08,2025-08-09,75.23,1371.69,4035.84,192.27,0.94,0
1605,VSL-1625,8,3,5,4,2026-02-06,2026-02-07,57.78,1083.34,3105.67,109.58,0.44,1
1606,VSL-3156,6,1,1,5,2025-12-31,2026-01-01,55.03,634.6,2878.42,60.63,0.53,0
1607,VSL-9914,2,8,4,1,2024-02-27,2024-02-28,70.97,1024.37,3753.37,124.36,0.0,1
1608,VSL-6185,5,4,5,5,2026-01-25,2026-01-26,83.11,844.96,4324.49,129.02,1.33,0
1609,VSL-7605,12,3,5,5,2026-01-09,2026-01-10,42.53,826.91,2291.88,53.33,10.14,0
1610,VSL-5368,7,12,5,1,2024-03-07,2024-03-14,39.85,475.39,2087.58,33.37,0.0,1
1611,VSL-3833,2,4,4,4,2024-02-15,2024-02-16,11.81,150.64,620.63,2.13,0.0,1
1612,VSL-2410,11,1,3,3,2024-10-07,2024-10-08,76.37,1191.8,4056.86,101.73,0.0,1
1613,VSL-6201,10,8,1,1,2024-04-29,2024-05-01,48.22,924.86,2595.97,52.74,0.0,1
1614,VSL-8542,10,12,5,1,2026-02-24,2026-02-26,49.25,575.9,2577.68,28.66,0.0,1
1615,VSL-3174,2,5,4,3,2025-11-28,2025-11-29,50.83,834.79,2708.46,80.68,0.0,1
1616,VSL-7782,5,1,3,4,2025-12-23,2025-12-24,58.86,757.57,3094.51,57.03,0.0,1
1617,VSL-5334,4,5,5,3,2024-07-23,2024-07-26,59.47,700.03,3113.51,53.91,0.0,1
1618,VSL-3793,2,9,4,3,2025-08-15,2025-08-16,44.65,608.85,2354.27,48.18,0.0,1
1619,VSL-6683,1,11,3,4,2024-06-08,2024-06-10,48.02,738.52,2548.7,42.93,0.0,1
1620,VSL-5406,11,12,2,3,2024-07-31,2024-08-05,37.94,509.22,1998.84,38.03,0.0,1
1621,VSL-9471,2,10,4,2,2024-09-21,2024-09-25,35.85,436.74,1879.85,19.74,8.5,0
1622,VSL-7191,11,12,2,2,2025-05-01,2025-05-08,35.76,407.6,1869.52,23.13,0.0,1
1623,VSL-1129,11,10,5,1,2024-11-26,2024-11-27,10.29,175.06,549.51,2.94,10.23,0
1624,VSL-6865,3,8,5,4,2024-12-08,2024-12-09,37.8,505.26,1991.05,36.34,0.0,1
1625,VSL-8478,5,3,5,4,2025-07-13,2025-07-14,1.0,50.0,60.0,0.05,2.04,0
1626,VSL-7114,10,11,5,4,2026-01-18,2026-01-19,42.5,594.72,2243.94,46.36,0.0,1
1627,VSL-4838,10,6,1,4,2025-11-25,2025-11-27,55.04,771.19,2906.24,44.15,8.18,0
1628,VSL-1467,9,2,4,4,2025-03-12,2025-03-16,26.28,466.23,1407.25,23.94,0.0,1
1629,VSL-4251,3,10,5,2,2024-11-03,2024-11-04,40.82,770.11,2195.02,61.78,2.24,0
1630,VSL-6067,10,3,5,2,2025-11-10,2025-11-11,36.11,481.4,1901.78,34.07,5.69,0
1631,VSL-3819,3,7,5,4,2025-02-09,2025-02-10,48.07,560.18,2515.54,26.95,0.0,1
1632,VSL-5009,5,6,5,1,2024-07-08,2024-07-11,41.68,515.24,2187.05,25.84,0.0,1
1633,VSL-8713,3,12,5,5,2026-03-05,2026-03-06,23.66,325.15,1248.03,11.37,0.0,1
1634,VSL-8593,9,12,5,4,2025-12-16,2025-12-22,65.52,794.42,3434.88,76.63,0.0,1
1635,VSL-6359,12,4,5,1,2025-01-31,2025-02-06,29.96,338.1,1565.62,17.86,0.0,1
1636,VSL-1440,5,12,2,4,2025-09-03,2025-09-04,34.95,487.15,1844.93,18.25,0.0,1
1637,VSL-1026,4,11,5,2,2026-02-25,2026-02-26,69.51,858.56,3647.21,81.3,0.0,1
1638,VSL-4460,10,11,5,4,2024-03-20,2024-03-23,60.31,992.45,3213.99,68.12,0.0,1
1639,VSL-6096,5,8,5,1,2024-12-13,2024-12-18,27.93,386.57,1473.81,12.74,0.0,1
1640,VSL-7524,7,12,5,4,2024-02-05,2024-02-09,43.38,547.03,2278.41,46.39,0.0,1
1641,VSL-7626,11,9,5,1,2025-04-21,2025-04-22,26.06,470.7,1397.14,16.51,0.0,1
1642,VSL-8964,1,4,1,3,2024-05-11,2024-05-12,67.87,1068.74,3607.25,100.39,0.0,1
1643,VSL-2899,11,12,2,4,2025-03-08,2025-03-22,67.86,1202.04,3633.41,106.28,0.0,1
1644,VSL-6977,10,8,1,5,2025-01-16,2025-01-22,86.59,1542.17,4637.93,228.62,1.71,0
1645,VSL-1113,2,4,4,4,2025-06-28,2025-06-29,23.72,417.38,1269.48,18.52,0.0,1
1646,VSL-8125,6,11,5,3,2024-07-21,2024-07-22,85.33,1292.66,4525.03,178.09,2.0,0
1647,VSL-7050,1,9,1,3,2024-02-10,2024-02-12,42.55,477.22,2222.94,30.25,0.0,1
1648,VSL-3928,5,8,5,3,2025-11-22,2025-11-30,58.75,761.48,3089.8,81.38,0.0,1
1649,VSL-2829,5,7,5,4,2024-01-18,2024-01-21,54.45,787.77,2880.05,55.66,0.0,1
1650,VSL-3065,6,1,1,5,2026-01-26,2026-01-30,75.58,1055.26,3990.05,93.73,0.0,1
1651,VSL-4999,12,3,5,4,2025-03-17,2025-03-18,30.95,585.8,1664.66,24.39,0.0,1
1652,VSL-2656,12,9,5,5,2025-04-14,2025-04-18,36.46,379.42,1898.88,18.35,0.0,1
1653,VSL-1366,7,10,1,1,2024-12-11,2024-12-12,68.01,1310.85,3662.67,155.95,0.0,1
1654,VSL-5967,3,6,5,1,2025-03-19,2025-03-20,59.02,1159.84,3182.97,122.78,0.0,1
1655,VSL-8748,10,9,1,5,2026-03-23,2026-03-26,83.34,1036.54,4374.31,155.4,0.0,1
1656,VSL-1749,4,8,1,3,2026-02-03,2026-02-06,80.46,1358.86,4294.77,129.64,0.0,1
1657,VSL-7788,10,7,1,2,2025-11-25,2025-11-27,16.87,216.76,886.85,3.68,0.0,1
1658,VSL-2591,11,3,5,3,2024-09-30,2024-10-04,39.51,577.81,2091.06,40.87,0.0,1
1659,VSL-8547,4,5,5,1,2025-12-27,2025-12-28,29.0,384.14,1526.83,11.85,0.0,1
1660,VSL-6618,10,7,1,5,2024-12-02,2024-12-04,65.15,1004.26,3458.35,96.55,0.0,1
1661,VSL-9720,6,7,1,3,2025-03-31,2025-04-04,55.68,641.31,2912.26,66.22,0.0,1
1662,VSL-2287,12,3,5,4,2024-09-18,2024-09-23,30.24,424.25,1596.85,21.31,0.0,1
1663,VSL-5981,11,8,5,5,2024-12-19,2024-12-20,33.06,358.07,1724.61,20.69,0.0,1
1664,VSL-6761,5,7,5,4,2025-11-21,2025-11-22,74.99,1100.39,3969.58,95.38,0.0,1
1665,VSL-9040,10,7,1,4,2026-02-22,2026-03-01,41.64,426.15,2167.23,35.02,0.0,1
1666,VSL-7483,4,8,1,5,2024-05-14,2024-05-15,9.48,130.68,500.14,2.41,0.0,1
1667,VSL-7571,4,5,5,1,2025-08-07,2025-08-08,28.58,368.5,1502.7,19.64,0.0,1
1668,VSL-6950,9,7,1,3,2026-02-08,2026-02-10,88.23,1074.42,4626.38,180.16,0.0,1
1669,VSL-9107,11,2,4,3,2025-05-29,2025-05-30,70.15,1077.24,3722.95,105.2,16.81,0
1670,VSL-9727,8,5,5,4,2024-06-09,2024-06-10,24.9,479.05,1340.81,14.05,0.0,1
1671,VSL-7852,6,9,1,2,2025-11-30,2025-12-06,82.44,1572.36,4436.47,179.32,0.0,1
1672,VSL-2319,7,4,1,1,2025-09-25,2025-09-27,89.02,1089.78,4668.96,156.16,0.0,1
1673,VSL-8731,10,11,5,4,2024-01-24,2024-01-25,53.93,714.58,2839.42,48.17,0.0,1
1674,VSL-9377,11,2,4,3,2024-01-24,2024-01-25,34.04,593.31,1820.66,38.04,0.0,1
1675,VSL-4273,4,3,5,4,2025-01-12,2025-01-19,28.65,493.66,1531.23,17.53,0.0,1
1676,VSL-5014,6,3,5,3,2024-03-07,2024-03-10,44.41,841.32,2388.76,45.1,0.0,1
1677,VSL-2821,11,10,5,4,2024-09-04,2024-09-05,88.03,1581.68,4717.84,274.68,0.0,1
1678,VSL-1529,10,6,1,2,2024-09-07,2024-09-13,54.9,802.75,2905.55,86.49,0.0,1
1679,VSL-7833,11,12,2,4,2025-06-16,2025-06-20,73.64,1469.51,3975.9,201.51,0.0,1
1680,VSL-1388,5,10,5,1,2026-01-02,2026-01-10,73.21,1300.65,3920.63,156.84,0.0,1
1681,VSL-1653,8,9,1,1,2024-10-26,2024-10-27,63.05,1142.25,3380.95,131.67,0.0,1
1682,VSL-3391,6,8,1,5,2025-10-06,2025-10-09,27.25,449.52,1452.4,17.5,0.0,1
1683,VSL-4982,5,11,2,1,2026-01-09,2026-01-11,73.3,856.84,3836.37,88.74,0.0,1
1684,VSL-9053,8,4,1,3,2024-04-09,2024-04-11,25.09,333.7,1321.24,14.18,0.0,1
1685,VSL-5225,4,6,1,3,2024-10-29,2024-10-30,34.8,587.84,1857.57,27.22,0.0,1
1686,VSL-4621,10,5,5,5,2024-02-06,2024-02-07,55.74,981.76,2983.35,62.82,0.0,1
1687,VSL-5992,6,11,5,3,2025-12-31,2026-01-03,42.45,548.12,2232.12,45.25,0.0,1
1688,VSL-5789,8,9,1,3,2024-06-07,2024-06-08,55.53,968.3,2970.16,91.14,0.0,1
1689,VSL-1197,7,5,5,2,2024-01-29,2024-02-01,24.05,445.15,1291.53,16.95,0.0,1
1690,VSL-3791,5,7,5,5,2026-02-02,2026-02-03,34.84,651.59,1872.32,34.43,0.0,1
1691,VSL-8950,6,12,5,2,2025-08-24,2025-08-26,62.17,1151.77,3338.85,94.11,0.0,1
1692,VSL-2060,11,3,5,5,2025-05-08,2025-05-09,105.32,1237.92,5513.58,247.34,0.0,1
1693,VSL-2959,6,4,1,3,2024-07-30,2024-08-01,78.36,959.37,4109.87,96.1,0.0,1
1694,VSL-9587,11,4,5,3,2025-05-25,2025-05-26,18.22,265.89,964.18,9.27,1.37,0
1695,VSL-9313,4,5,5,3,2025-11-11,2025-11-12,37.45,386.8,1949.86,23.56,0.97,0
1696,VSL-1917,2,6,4,5,2025-07-01,2025-07-14,44.24,816.94,2375.39,55.58,0.0,1
1697,VSL-5015,8,11,5,5,2024-09-10,2024-09-11,71.38,888.46,3746.69,113.98,0.0,1
1698,VSL-4113,4,9,1,2,2024-02-11,2024-02-27,51.82,1025.71,2796.14,67.28,0.0,1
1699,VSL-8819,12,2,4,2,2025-06-19,2025-06-21,38.76,504.95,2038.99,23.64,0.0,1
1700,VSL-8836,8,2,4,5,2026-03-11,2026-03-12,70.29,738.81,3662.26,92.96,0.0,1
1701,VSL-8982,2,9,4,1,2025-05-02,2025-05-03,74.12,887.51,3883.5,101.46,0.0,1
1702,VSL-8252,5,11,2,1,2025-08-18,2025-08-19,72.84,1041.43,3850.29,144.51,0.0,1
1703,VSL-7671,11,4,5,5,2025-10-12,2025-10-13,31.66,511.12,1685.22,23.57,0.0,1
1704,VSL-5909,10,5,5,4,2025-10-08,2025-10-10,56.53,665.09,2959.52,56.67,0.0,1
1705,VSL-8209,5,10,5,2,2024-12-15,2024-12-18,70.71,901.76,3715.85,99.55,0.0,1
1706,VSL-3672,2,4,4,4,2024-01-07,2024-01-13,66.39,875.82,3494.66,114.8,0.0,1
1707,VSL-9824,3,2,4,4,2025-11-20,2025-11-22,64.9,846.71,3414.34,105.8,0.0,1
1708,VSL-9690,3,5,5,1,2026-02-20,2026-02-21,78.79,970.54,4133.61,99.96,0.0,1
1709,VSL-4144,8,2,4,3,2025-09-16,2025-09-17,40.81,493.92,2139.28,33.7,0.0,1
1710,VSL-8762,7,3,5,2,2025-09-16,2025-09-18,15.24,253.38,812.68,5.12,0.0,1
1711,VSL-5974,11,10,5,4,2026-03-09,2026-03-14,44.08,761.03,2356.21,41.22,0.0,1
1712,VSL-6046,6,3,5,3,2024-12-07,2024-12-16,45.2,780.47,2416.09,64.53,0.0,1
1713,VSL-7697,7,11,5,4,2026-02-19,2026-02-20,101.09,1432.57,5341.01,255.2,0.0,1
1714,VSL-4417,6,12,5,2,2025-04-12,2025-04-14,37.16,656.64,1989.33,24.88,0.0,1
1715,VSL-4267,11,5,2,3,2025-01-17,2025-01-18,73.61,753.53,3831.21,79.18,0.0,1
1716,VSL-6332,4,11,5,5,2025-03-26,2025-03-27,95.57,1774.16,5133.33,187.67,0.0,1
1717,VSL-7390,12,8,5,5,2025-04-26,2025-04-29,89.42,1745.52,4820.1,303.85,0.0,1
1718,VSL-1919,12,8,5,2,2024-10-13,2024-10-14,49.61,985.72,2677.64,77.56,0.0,1
1719,VSL-3200,11,6,5,3,2025-07-04,2025-07-05,66.73,913.83,3519.27,117.3,0.0,1
1720,VSL-5896,12,2,4,3,2026-03-04,2026-03-08,54.78,949.04,2928.81,94.84,4.37,0
1721,VSL-5271,10,4,1,5,2024-03-31,2024-04-03,77.99,1121.7,4123.84,116.16,0.0,1
1722,VSL-6143,9,10,1,3,2025-12-07,2025-12-08,23.16,236.66,1205.33,9.71,0.0,1
1723,VSL-4260,6,9,1,2,2024-07-07,2024-07-08,60.06,793.55,3161.71,58.51,0.0,1
1724,VSL-7730,11,5,2,3,2025-09-10,2025-09-11,85.93,1501.76,4596.85,132.03,0.0,1
1725,VSL-9392,7,8,1,4,2026-03-28,2026-04-04,29.47,308.85,1535.27,13.91,5.63,0
1726,VSL-6358,6,1,1,5,2025-03-23,2025-03-24,74.6,1488.76,4027.75,217.66,7.06,0
1727,VSL-2509,9,8,1,3,2025-08-11,2025-08-12,63.58,848.0,3348.6,57.53,0.0,1
1728,VSL-8675,9,2,4,5,2024-06-11,2024-06-12,47.26,850.01,2533.0,74.17,0.0,1
1729,VSL-8630,10,12,5,2,2026-02-08,2026-02-09,58.57,628.51,3054.2,61.99,2.37,0
1730,VSL-8084,8,3,5,3,2024-03-15,2024-03-16,51.54,609.03,2698.81,49.45,0.0,1
1731,VSL-4690,1,8,1,5,2024-10-27,2024-10-28,24.99,251.49,1299.8,11.49,0.0,1
1732,VSL-9722,6,8,1,2,2024-09-22,2024-09-25,50.44,935.95,2709.19,74.8,0.0,1
1733,VSL-3500,8,12,5,2,2026-02-27,2026-03-17,8.7,158.47,466.69,2.65,2.56,0
1734,VSL-1646,4,3,5,2,2024-11-11,2024-11-12,36.28,428.68,1899.74,15.96,0.0,1
1735,VSL-4421,3,10,5,3,2024-03-11,2024-03-17,14.12,187.44,743.49,3.48,0.0,1
1736,VSL-6821,4,6,1,2,2025-03-10,2025-03-13,22.89,455.74,1235.65,12.86,2.92,0
1737,VSL-4417,1,4,1,4,2024-05-06,2024-05-09,53.45,980.36,2868.57,72.06,0.0,1
